KIN_ACC_ID	SUB_ACC_ID	score	ACC_ID	#Psites	Family	GENE
Q5S007	Q00534	336	Q00534	2	LRRK	LRRK2
Q5S007	Q15056	183	Q15056	16	LRRK	LRRK2
Q5S007	P31942	270	P31942	12	LRRK	LRRK2
Q5S007	Q8IX12	270	Q8IX12	17	LRRK	LRRK2
Q5S007	P02790	270	P02790	17	LRRK	LRRK2
Q5S007	P14735	270	P14735	2	LRRK	LRRK2
Q5S007	Q14624	270	Q14624	5	LRRK	LRRK2
Q5S007	O94906	552	O94906	11	LRRK	LRRK2
Q5S007	P49770	270	P49770	2	LRRK	LRRK2
Q5S007	Q8TBF4	183	Q8TBF4	5	LRRK	LRRK2
Q5S007	P58166	153	P58166	1	LRRK	LRRK2
Q5S007	Q16630	270	Q16630	15	LRRK	LRRK2
Q5S007	P42166	483	P42166	51	LRRK	LRRK2
Q5S007	P62306	219	P62306	1	LRRK	LRRK2
Q5S007	P24941	529	P24941	10	LRRK	LRRK2
Q5S007	Q9BSJ8	283	Q9BSJ8	25	LRRK	LRRK2
Q5S007	Q8NB46	171	Q8NB46	5	LRRK	LRRK2
Q5S007	Q9NXR5	171	Q9NXR5	2	LRRK	LRRK2
Q5S007	Q8IYK8	349	Q8IYK8	4	LRRK	LRRK2
Q5S007	P37108	270	P37108	6	LRRK	LRRK2
Q5S007	P29590	284	P29590	35	LRRK	LRRK2
Q5S007	P46940	491	P46940	42	LRRK	LRRK2
Q5S007	Q7Z2Z2	181	Q7Z2Z2	1	LRRK	LRRK2
Q5S007	P22695	273	P22695	5	LRRK	LRRK2
Q5S007	Q92901	165	Q92901	3	LRRK	LRRK2
Q5S007	Q9UNS2	270	Q9UNS2	10	LRRK	LRRK2
Q5S007	O60256	283	O60256	5	LRRK	LRRK2
Q5S007	Q9Y4W6	289	Q9Y4W6	3	LRRK	LRRK2
Q5S007	P52565	270	P52565	9	LRRK	LRRK2
Q5S007	P13645	273	P13645	35	LRRK	LRRK2
Q5S007	O43823	287	O43823	13	LRRK	LRRK2
Q5S007	P17858	270	P17858	5	LRRK	LRRK2
Q5S007	Q9BSK4	171	Q9BSK4	2	LRRK	LRRK2
Q5S007	Q99961	684	Q99961	8	LRRK	LRRK2
Q5S007	P57058	177	P57058	2	LRRK	LRRK2
Q5S007	Q9UBE0	270	Q9UBE0	5	LRRK	LRRK2
Q5S007	Q9BSF4	270	Q9BSF4	1	LRRK	LRRK2
Q5S007	O43615	270	O43615	1	LRRK	LRRK2
Q5S007	P28072	270	P28072	2	LRRK	LRRK2
Q5S007	P52209	270	P52209	8	LRRK	LRRK2
Q5S007	Q15427	213	Q15427	1	LRRK	LRRK2
Q5S007	P24666	275	P24666	3	LRRK	LRRK2
Q5S007	Q9BU76	270	Q9BU76	18	LRRK	LRRK2
Q5S007	Q96BM9	301	Q96BM9	1	LRRK	LRRK2
Q5S007	Q7Z4P5	153	Q7Z4P5	1	LRRK	LRRK2
Q5S007	P0DP24	338	P0DP24	11	LRRK	LRRK2
Q5S007	P62979	529	P62979	16	LRRK	LRRK2
Q5S007	P62308	214	P62308	1	LRRK	LRRK2
Q5S007	P11234	349	P11234	2	LRRK	LRRK2
Q5S007	P20339	851	P20339	4	LRRK	LRRK2
Q5S007	Q9Y6G9	270	Q9Y6G9	32	LRRK	LRRK2
Q5S007	P38606	270	P38606	6	LRRK	LRRK2
Q5S007	Q9ULR0	181	Q9ULR0	3	LRRK	LRRK2
Q5S007	Q9Y2K9	188	Q9Y2K9	1	LRRK	LRRK2
Q5S007	P20248	339	P20248	3	LRRK	LRRK2
Q5S007	Q96HR8	270	Q96HR8	3	LRRK	LRRK2
Q5S007	Q96JP0	171	Q96JP0	2	LRRK	LRRK2
Q5S007	Q96NC0	173	Q96NC0	3	LRRK	LRRK2
Q5S007	P22033	270	P22033	2	LRRK	LRRK2
Q5S007	O00221	171	O00221	6	LRRK	LRRK2
Q5S007	O75223	270	O75223	2	LRRK	LRRK2
Q5S007	P00533	719	P00533	42	LRRK	LRRK2
Q5S007	P40227	150	P40227	8	LRRK	LRRK2
Q5S007	Q96H79	270	Q96H79	4	LRRK	LRRK2
Q5S007	Q15233	447	Q15233	14	LRRK	LRRK2
Q5S007	P21281	270	P21281	3	LRRK	LRRK2
Q5S007	Q9Y2Q9	270	Q9Y2Q9	1	LRRK	LRRK2
Q5S007	Q9Y6M9	270	Q9Y6M9	2	LRRK	LRRK2
Q5S007	P42772	171	P42772	1	LRRK	LRRK2
Q5S007	Q9NWX5	171	Q9NWX5	1	LRRK	LRRK2
Q5S007	P00367	270	P00367	16	LRRK	LRRK2
Q5S007	Q08945	270	Q08945	23	LRRK	LRRK2
Q5S007	Q13153	306	Q13153	36	LRRK	LRRK2
Q5S007	P23396	514	P23396	14	LRRK	LRRK2
Q5S007	Q13315	202	Q13315	10	LRRK	LRRK2
Q5S007	Q9NRN7	270	Q9NRN7	1	LRRK	LRRK2
Q5S007	O94776	270	O94776	22	LRRK	LRRK2
Q5S007	P24844	434	P24844	5	LRRK	LRRK2
Q5S007	P48643	542	P48643	8	LRRK	LRRK2
Q5S007	P10515	287	P10515	8	LRRK	LRRK2
Q5S007	Q9Y4E8	270	Q9Y4E8	19	LRRK	LRRK2
Q5S007	O43583	477	O43583	8	LRRK	LRRK2
Q5S007	Q6ZMR3	270	Q6ZMR3	2	LRRK	LRRK2
Q5S007	Q8WUH6	270	Q8WUH6	4	LRRK	LRRK2
Q5S007	Q12955	255	Q12955	48	LRRK	LRRK2
Q5S007	O75794	270	O75794	4	LRRK	LRRK2
Q5S007	Q16827	183	Q16827	1	LRRK	LRRK2
Q5S007	P12235	483	P12235	8	LRRK	LRRK2
Q5S007	Q9NSD9	270	Q9NSD9	1	LRRK	LRRK2
Q5S007	Q2TBE0	167	Q2TBE0	12	LRRK	LRRK2
Q5S007	Q8N8A2	255	Q8N8A2	1	LRRK	LRRK2
Q5S007	P17948	150	P17948	2	LRRK	LRRK2
Q5S007	O75688	247	O75688	1	LRRK	LRRK2
Q5S007	Q96E17	274	Q96E17	1	LRRK	LRRK2
Q5S007	O60264	296	O60264	22	LRRK	LRRK2
Q5S007	P49792	540	P49792	200	LRRK	LRRK2
Q5S007	Q15256	183	Q15256	2	LRRK	LRRK2
Q5S007	Q9NT62	270	Q9NT62	2	LRRK	LRRK2
Q5S007	O94826	270	O94826	9	LRRK	LRRK2
Q5S007	P09936	282	P09936	2	LRRK	LRRK2
Q5S007	Q9NTK5	270	Q9NTK5	1	LRRK	LRRK2
Q5S007	P00918	270	P00918	9	LRRK	LRRK2
Q5S007	P48723	204	P48723	2	LRRK	LRRK2
Q5S007	P08134	301	P08134	2	LRRK	LRRK2
Q5S007	Q8TEQ6	270	Q8TEQ6	24	LRRK	LRRK2
Q5S007	P15121	270	P15121	8	LRRK	LRRK2
Q5S007	Q92621	270	Q92621	14	LRRK	LRRK2
Q5S007	P07333	150	P07333	2	LRRK	LRRK2
Q5S007	O95347	308	O95347	2	LRRK	LRRK2
Q5S007	O14830	300	O14830	3	LRRK	LRRK2
Q5S007	P50990	270	P50990	13	LRRK	LRRK2
Q5S007	O95831	494	O95831	21	LRRK	LRRK2
Q5S007	Q15155	270	Q15155	3	LRRK	LRRK2
Q5S007	Q9UGJ0	192	Q9UGJ0	15	LRRK	LRRK2
Q5S007	Q9UP38	553	Q9UP38	1	LRRK	LRRK2
Q5S007	Q9UMR2	270	Q9UMR2	2	LRRK	LRRK2
Q5S007	P10721	150	P10721	5	LRRK	LRRK2
Q5S007	P42338	287	P42338	1	LRRK	LRRK2
Q5S007	P42025	472	P42025	2	LRRK	LRRK2
Q5S007	O60841	270	O60841	53	LRRK	LRRK2
Q5S007	Q14974	483	Q14974	6	LRRK	LRRK2
Q5S007	P48047	483	P48047	6	LRRK	LRRK2
Q5S007	Q9NZI8	270	Q9NZI8	11	LRRK	LRRK2
Q5S007	P16152	279	P16152	9	LRRK	LRRK2
Q5S007	P68032	472	P68032	47	LRRK	LRRK2
Q5S007	P28070	270	P28070	3	LRRK	LRRK2
Q5S007	P52789	270	P52789	6	LRRK	LRRK2
Q5S007	Q13363	292	Q13363	1	LRRK	LRRK2
Q5S007	A2A2Z9	171	A2A2Z9	3	LRRK	LRRK2
Q5S007	P0DP25	338	P0DP25	11	LRRK	LRRK2
Q5S007	Q01081	270	Q01081	4	LRRK	LRRK2
Q5S007	P04080	270	P04080	8	LRRK	LRRK2
Q5S007	Q8NFF5	270	Q8NFF5	2	LRRK	LRRK2
Q5S007	Q7Z7E8	270	Q7Z7E8	3	LRRK	LRRK2
Q5S007	Q16643	341	Q16643	28	LRRK	LRRK2
Q5S007	P22455	150	P22455	4	LRRK	LRRK2
Q5S007	Q96I34	171	Q96I34	5	LRRK	LRRK2
Q5S007	Q15067	270	Q15067	2	LRRK	LRRK2
Q5S007	P61289	282	P61289	4	LRRK	LRRK2
Q5S007	Q96NS5	171	Q96NS5	1	LRRK	LRRK2
Q5S007	Q9Y566	238	Q9Y566	11	LRRK	LRRK2
Q5S007	P60842	163	P60842	10	LRRK	LRRK2
Q5S007	Q9H078	279	Q9H078	3	LRRK	LRRK2
Q5S007	O75197	756	O75197	4	LRRK	LRRK2
Q5S007	Q8NHX9	308	Q8NHX9	1	LRRK	LRRK2
Q5S007	Q9UPU5	270	Q9UPU5	32	LRRK	LRRK2
Q5S007	P35573	270	P35573	1	LRRK	LRRK2
Q5S007	O15511	341	O15511	5	LRRK	LRRK2
Q5S007	P29558	270	P29558	7	LRRK	LRRK2
Q5S007	P17655	270	P17655	3	LRRK	LRRK2
Q5S007	Q9Y316	270	Q9Y316	1	LRRK	LRRK2
Q5S007	Q53QZ3	286	Q53QZ3	8	LRRK	LRRK2
Q5S007	Q9H4A4	270	Q9H4A4	2	LRRK	LRRK2
Q5S007	O15144	498	O15144	8	LRRK	LRRK2
Q5S007	P49368	542	P49368	18	LRRK	LRRK2
Q5S007	Q8TCG1	270	Q8TCG1	2	LRRK	LRRK2
Q5S007	Q8TCJ2	270	Q8TCJ2	11	LRRK	LRRK2
Q5S007	P41743	333	P41743	13	LRRK	LRRK2
Q5S007	P02768	270	P02768	40	LRRK	LRRK2
Q5S007	Q14BN4	345	Q14BN4	8	LRRK	LRRK2
Q5S007	P17600	560	P17600	12	LRRK	LRRK2
Q5S007	O75394	167	O75394	1	LRRK	LRRK2
Q5S007	Q8TAD8	151	Q8TAD8	20	LRRK	LRRK2
Q5S007	P04843	270	P04843	7	LRRK	LRRK2
Q5S007	P13798	270	P13798	4	LRRK	LRRK2
Q5S007	O95757	394	O95757	14	LRRK	LRRK2
Q5S007	Q04912	238	Q04912	7	LRRK	LRRK2
Q5S007	Q13257	288	Q13257	2	LRRK	LRRK2
Q5S007	Q9BXJ9	270	Q9BXJ9	9	LRRK	LRRK2
Q5S007	P61221	501	P61221	6	LRRK	LRRK2
Q5S007	P62266	483	P62266	2	LRRK	LRRK2
Q5S007	Q9HAD4	270	Q9HAD4	1	LRRK	LRRK2
Q5S007	O14776	340	O14776	9	LRRK	LRRK2
Q5S007	P46821	546	P46821	213	LRRK	LRRK2
Q5S007	Q9H9E1	171	Q9H9E1	5	LRRK	LRRK2
Q5S007	P06748	494	P06748	47	LRRK	LRRK2
Q5S007	Q13595	183	Q13595	30	LRRK	LRRK2
Q5S007	O95391	150	O95391	14	LRRK	LRRK2
Q5S007	P38646	590	P38646	21	LRRK	LRRK2
Q5S007	Q01469	270	Q01469	1	LRRK	LRRK2
Q5S007	O60216	270	O60216	13	LRRK	LRRK2
Q5S007	Q86Y56	270	Q86Y56	3	LRRK	LRRK2
Q5S007	P55040	349	P55040	4	LRRK	LRRK2
Q5S007	Q68DC2	171	Q68DC2	13	LRRK	LRRK2
Q5S007	Q14680	177	Q14680	27	LRRK	LRRK2
Q5S007	O60524	270	O60524	16	LRRK	LRRK2
Q5S007	P62330	468	P62330	2	LRRK	LRRK2
Q5S007	P30048	518	P30048	4	LRRK	LRRK2
Q5S007	Q5SXM2	173	Q5SXM2	15	LRRK	LRRK2
Q5S007	P00492	270	P00492	5	LRRK	LRRK2
Q5S007	Q9BY84	320	Q9BY84	9	LRRK	LRRK2
Q5S007	Q96QK1	882	Q96QK1	7	LRRK	LRRK2
Q5S007	Q7Z4Q2	270	Q7Z4Q2	4	LRRK	LRRK2
Q5S007	P12277	270	P12277	14	LRRK	LRRK2
Q5S007	P78371	353	P78371	11	LRRK	LRRK2
Q5S007	Q86YR6	307	Q86YR6	1	LRRK	LRRK2
Q5S007	P50213	270	P50213	1	LRRK	LRRK2
Q5S007	P55042	349	P55042	5	LRRK	LRRK2
Q5S007	P14625	647	P14625	36	LRRK	LRRK2
Q5S007	Q08AF3	270	Q08AF3	4	LRRK	LRRK2
Q5S007	P23284	338	P23284	6	LRRK	LRRK2
Q5S007	P53350	433	P53350	7	LRRK	LRRK2
Q5S007	O76031	270	O76031	5	LRRK	LRRK2
Q5S007	Q9NX20	365	Q9NX20	1	LRRK	LRRK2
Q5S007	P78559	158	P78559	114	LRRK	LRRK2
Q5S007	P12532	270	P12532	9	LRRK	LRRK2
Q5S007	P30101	304	P30101	13	LRRK	LRRK2
Q5S007	O43809	270	O43809	2	LRRK	LRRK2
Q5S007	P62314	355	P62314	2	LRRK	LRRK2
Q5S007	Q9HC29	269	Q9HC29	1	LRRK	LRRK2
Q5S007	Q92616	270	Q92616	13	LRRK	LRRK2
Q5S007	P23921	270	P23921	5	LRRK	LRRK2
Q5S007	Q71U36	616	Q71U36	38	LRRK	LRRK2
Q5S007	Q9BQE3	494	Q9BQE3	37	LRRK	LRRK2
Q5S007	Q9HC38	270	Q9HC38	1	LRRK	LRRK2
Q5S007	Q2NL82	270	Q2NL82	7	LRRK	LRRK2
Q5S007	P32119	466	P32119	4	LRRK	LRRK2
Q5S007	Q14197	270	Q14197	4	LRRK	LRRK2
Q5S007	P04183	275	P04183	6	LRRK	LRRK2
Q5S007	P08779	273	P08779	22	LRRK	LRRK2
Q5S007	Q96QA5	270	Q96QA5	1	LRRK	LRRK2
Q5S007	P42126	345	P42126	1	LRRK	LRRK2
Q5S007	Q9NXV2	163	Q9NXV2	1	LRRK	LRRK2
Q5S007	Q9UQ35	181	Q9UQ35	574	LRRK	LRRK2
Q5S007	Q16531	483	Q16531	6	LRRK	LRRK2
Q5S007	Q13158	742	Q13158	5	LRRK	LRRK2
Q5S007	Q9GZY8	197	Q9GZY8	28	LRRK	LRRK2
Q5S007	P62310	163	P62310	4	LRRK	LRRK2
Q5S007	Q02750	480	Q02750	14	LRRK	LRRK2
Q5S007	Q9Y2T1	169	Q9Y2T1	8	LRRK	LRRK2
Q5S007	Q7L5Y9	270	Q7L5Y9	1	LRRK	LRRK2
Q5S007	Q9UQ80	270	Q9UQ80	19	LRRK	LRRK2
Q5S007	P46781	300	P46781	7	LRRK	LRRK2
Q5S007	Q9UQB9	153	Q9UQB9	2	LRRK	LRRK2
Q5S007	P34932	582	P34932	26	LRRK	LRRK2
Q5S007	P31153	290	P31153	2	LRRK	LRRK2
Q5S007	Q9Y6C9	270	Q9Y6C9	4	LRRK	LRRK2
Q5S007	Q7Z4W1	270	Q7Z4W1	3	LRRK	LRRK2
Q5S007	Q29RF7	270	Q29RF7	25	LRRK	LRRK2
Q5S007	Q8IV38	171	Q8IV38	1	LRRK	LRRK2
Q5S007	P30304	156	P30304	8	LRRK	LRRK2
Q5S007	P51965	288	P51965	2	LRRK	LRRK2
Q5S007	Q6IBS0	276	Q6IBS0	6	LRRK	LRRK2
Q5S007	Q7L5N1	270	Q7L5N1	1	LRRK	LRRK2
Q5S007	P49773	270	P49773	5	LRRK	LRRK2
Q5S007	P60763	434	P60763	2	LRRK	LRRK2
Q5S007	Q96NW4	171	Q96NW4	8	LRRK	LRRK2
Q5S007	P52888	290	P52888	4	LRRK	LRRK2
Q5S007	Q6ZW76	171	Q6ZW76	11	LRRK	LRRK2
Q5S007	P49327	270	P49327	43	LRRK	LRRK2
Q5S007	Q5TCQ9	240	Q5TCQ9	18	LRRK	LRRK2
Q5S007	P35221	270	P35221	28	LRRK	LRRK2
Q5S007	P23919	270	P23919	1	LRRK	LRRK2
Q5S007	P35568	180	P35568	59	LRRK	LRRK2
Q5S007	Q8WZ75	219	Q8WZ75	6	LRRK	LRRK2
Q5S007	P62879	367	P62879	3	LRRK	LRRK2
Q5S007	P39748	270	P39748	8	LRRK	LRRK2
Q5S007	Q15365	312	Q15365	28	LRRK	LRRK2
Q5S007	O95202	270	O95202	2	LRRK	LRRK2
Q5S007	Q17RG1	163	Q17RG1	2	LRRK	LRRK2
Q5S007	Q9HCP0	318	Q9HCP0	1	LRRK	LRRK2
Q5S007	Q15393	575	Q15393	5	LRRK	LRRK2
Q5S007	O75445	210	O75445	5	LRRK	LRRK2
Q5S007	P56385	270	P56385	2	LRRK	LRRK2
Q5S007	P18085	468	P18085	6	LRRK	LRRK2
Q5S007	Q9GZV1	171	Q9GZV1	3	LRRK	LRRK2
Q5S007	P61981	845	P61981	20	LRRK	LRRK2
Q5S007	P47985	270	P47985	6	LRRK	LRRK2
Q5S007	P22528	270	P22528	1	LRRK	LRRK2
Q5S007	Q9BYD1	270	Q9BYD1	2	LRRK	LRRK2
Q5S007	O43447	338	O43447	2	LRRK	LRRK2
Q5S007	O15297	247	O15297	4	LRRK	LRRK2
Q5S007	Q86Y46	281	Q86Y46	6	LRRK	LRRK2
Q5S007	P33176	329	P33176	13	LRRK	LRRK2
Q5S007	Q8N122	366	Q8N122	28	LRRK	LRRK2
Q5S007	O14828	270	O14828	17	LRRK	LRRK2
Q5S007	P05976	338	P05976	2	LRRK	LRRK2
Q5S007	P33993	285	P33993	13	LRRK	LRRK2
Q5S007	Q9UK73	171	Q9UK73	1	LRRK	LRRK2
Q5S007	P47897	297	P47897	4	LRRK	LRRK2
Q5S007	Q9UPQ3	288	Q9UPQ3	17	LRRK	LRRK2
Q5S007	P99999	270	P99999	6	LRRK	LRRK2
Q5S007	P26368	287	P26368	7	LRRK	LRRK2
Q5S007	P26373	514	P26373	15	LRRK	LRRK2
Q5S007	P13639	558	P13639	33	LRRK	LRRK2
Q5S007	Q86TJ2	288	Q86TJ2	1	LRRK	LRRK2
Q5S007	Q04695	273	Q04695	31	LRRK	LRRK2
Q5S007	Q92730	301	Q92730	1	LRRK	LRRK2
Q5S007	Q9NYL9	341	Q9NYL9	9	LRRK	LRRK2
Q5S007	Q8N8V4	247	Q8N8V4	3	LRRK	LRRK2
Q5S007	Q9Y3B7	305	Q9Y3B7	1	LRRK	LRRK2
Q5S007	Q9Y5P6	280	Q9Y5P6	1	LRRK	LRRK2
Q5S007	P35236	183	P35236	8	LRRK	LRRK2
Q5S007	Q6L8Q7	270	Q6L8Q7	7	LRRK	LRRK2
Q5S007	Q15386	309	Q15386	5	LRRK	LRRK2
Q5S007	P61313	318	P61313	8	LRRK	LRRK2
Q5S007	Q99460	285	Q99460	15	LRRK	LRRK2
Q5S007	P21399	315	P21399	4	LRRK	LRRK2
Q5S007	Q16555	233	Q16555	32	LRRK	LRRK2
Q5S007	P51610	270	P51610	44	LRRK	LRRK2
Q5S007	P17612	501	P17612	11	LRRK	LRRK2
Q5S007	P63173	270	P63173	2	LRRK	LRRK2
Q5S007	Q969S3	318	Q969S3	8	LRRK	LRRK2
Q5S007	Q13200	483	Q13200	14	LRRK	LRRK2
Q5S007	P17066	204	P17066	9	LRRK	LRRK2
Q5S007	Q9H0U4	534	Q9H0U4	8	LRRK	LRRK2
Q5S007	O95267	179	O95267	5	LRRK	LRRK2
Q5S007	O43290	171	O43290	22	LRRK	LRRK2
Q5S007	P62195	298	P62195	7	LRRK	LRRK2
Q5S007	Q8N1F7	270	Q8N1F7	24	LRRK	LRRK2
Q5S007	Q9BUQ8	362	Q9BUQ8	6	LRRK	LRRK2
Q5S007	Q9NVI1	270	Q9NVI1	12	LRRK	LRRK2
Q5S007	P35908	273	P35908	16	LRRK	LRRK2
Q5S007	Q16527	339	Q16527	1	LRRK	LRRK2
Q5S007	Q13164	154	Q13164	8	LRRK	LRRK2
Q5S007	P42574	301	P42574	4	LRRK	LRRK2
Q5S007	P36578	163	P36578	7	LRRK	LRRK2
Q5S007	O95271	193	O95271	6	LRRK	LRRK2
Q5S007	Q12972	401	Q12972	5	LRRK	LRRK2
Q5S007	O95747	296	O95747	19	LRRK	LRRK2
Q5S007	Q96PK6	270	Q96PK6	51	LRRK	LRRK2
Q5S007	P56545	292	P56545	1	LRRK	LRRK2
Q5S007	P17706	183	P17706	6	LRRK	LRRK2
Q5S007	Q9UHB9	270	Q9UHB9	8	LRRK	LRRK2
Q5S007	Q7L0Y3	270	Q7L0Y3	4	LRRK	LRRK2
Q5S007	Q8WY54	247	Q8WY54	2	LRRK	LRRK2
Q5S007	Q9H845	270	Q9H845	3	LRRK	LRRK2
Q5S007	O15344	284	O15344	8	LRRK	LRRK2
Q5S007	Q92930	223	Q92930	6	LRRK	LRRK2
Q5S007	Q14681	163	Q14681	2	LRRK	LRRK2
Q5S007	Q53GS9	270	Q53GS9	9	LRRK	LRRK2
Q5S007	Q15653	171	Q15653	1	LRRK	LRRK2
Q5S007	P04899	721	P04899	9	LRRK	LRRK2
Q5S007	P11940	336	P11940	22	LRRK	LRRK2
Q5S007	O75323	270	O75323	1	LRRK	LRRK2
Q5S007	Q14103	378	Q14103	21	LRRK	LRRK2
Q5S007	P78527	495	P78527	63	LRRK	LRRK2
Q5S007	Q9UBQ7	270	Q9UBQ7	3	LRRK	LRRK2
Q5S007	A0AVT1	270	A0AVT1	5	LRRK	LRRK2
Q5S007	O15067	270	O15067	7	LRRK	LRRK2
Q5S007	Q8NE71	270	Q8NE71	27	LRRK	LRRK2
Q5S007	Q07666	274	Q07666	13	LRRK	LRRK2
Q5S007	P43897	270	P43897	2	LRRK	LRRK2
Q5S007	Q6P3X3	318	Q6P3X3	4	LRRK	LRRK2
Q5S007	Q9H4L4	483	Q9H4L4	22	LRRK	LRRK2
Q5S007	O60884	318	O60884	4	LRRK	LRRK2
Q5S007	Q14526	295	Q14526	5	LRRK	LRRK2
Q5S007	P63027	505	P63027	7	LRRK	LRRK2
Q5S007	Q13206	163	Q13206	23	LRRK	LRRK2
Q5S007	O14976	865	O14976	16	LRRK	LRRK2
Q5S007	Q9BZF9	171	Q9BZF9	8	LRRK	LRRK2
Q5S007	Q8N6T3	676	Q8N6T3	31	LRRK	LRRK2
Q5S007	P51649	282	P51649	1	LRRK	LRRK2
Q5S007	Q7Z4L9	161	Q7Z4L9	1	LRRK	LRRK2
Q5S007	P10909	270	P10909	11	LRRK	LRRK2
Q5S007	O43395	161	O43395	14	LRRK	LRRK2
Q5S007	Q92665	270	Q92665	3	LRRK	LRRK2
Q5S007	Q9NPD3	270	Q9NPD3	3	LRRK	LRRK2
Q5S007	O00217	270	O00217	1	LRRK	LRRK2
Q5S007	Q12996	270	Q12996	2	LRRK	LRRK2
Q5S007	Q9Y490	270	Q9Y490	93	LRRK	LRRK2
Q5S007	P52948	298	P52948	69	LRRK	LRRK2
Q5S007	Q13151	378	Q13151	16	LRRK	LRRK2
Q5S007	Q92997	403	Q92997	9	LRRK	LRRK2
Q5S007	Q93008	270	Q93008	15	LRRK	LRRK2
Q5S007	O75643	370	O75643	19	LRRK	LRRK2
Q5S007	P08574	270	P08574	1	LRRK	LRRK2
Q5S007	P08581	238	P08581	22	LRRK	LRRK2
Q5S007	P17987	353	P17987	12	LRRK	LRRK2
Q5S007	O94925	270	O94925	8	LRRK	LRRK2
Q5S007	P53611	318	P53611	1	LRRK	LRRK2
Q5S007	Q9BUL9	306	Q9BUL9	9	LRRK	LRRK2
Q5S007	Q7Z6E9	270	Q7Z6E9	76	LRRK	LRRK2
Q5S007	Q8N5D0	183	Q8N5D0	8	LRRK	LRRK2
Q5S007	O75116	318	O75116	25	LRRK	LRRK2
Q5S007	Q12768	280	Q12768	3	LRRK	LRRK2
Q5S007	O75569	298	O75569	7	LRRK	LRRK2
Q5S007	Q96I24	270	Q96I24	17	LRRK	LRRK2
Q5S007	P19338	529	P19338	56	LRRK	LRRK2
Q5S007	Q9Y265	296	Q9Y265	3	LRRK	LRRK2
Q5S007	Q96TA2	289	Q96TA2	5	LRRK	LRRK2
Q5S007	Q92598	571	Q92598	16	LRRK	LRRK2
Q5S007	Q9BUF5	485	Q9BUF5	10	LRRK	LRRK2
Q5S007	Q13435	585	Q13435	35	LRRK	LRRK2
Q5S007	P61225	349	P61225	1	LRRK	LRRK2
Q5S007	Q7KZ85	270	Q7KZ85	36	LRRK	LRRK2
Q5S007	O14744	270	O14744	2	LRRK	LRRK2
Q5S007	Q9UHD1	289	Q9UHD1	9	LRRK	LRRK2
Q5S007	Q969L4	152	Q969L4	1	LRRK	LRRK2
Q5S007	O60701	270	O60701	12	LRRK	LRRK2
Q5S007	Q9Y266	270	Q9Y266	20	LRRK	LRRK2
Q5S007	Q14257	270	Q14257	4	LRRK	LRRK2
Q5S007	P17152	270	P17152	3	LRRK	LRRK2
Q5S007	Q99963	554	Q99963	4	LRRK	LRRK2
Q5S007	P14618	517	P14618	50	LRRK	LRRK2
Q5S007	Q13509	314	Q13509	17	LRRK	LRRK2
Q5S007	Q9Y285	483	Q9Y285	15	LRRK	LRRK2
Q5S007	P55786	270	P55786	2	LRRK	LRRK2
Q5S007	Q96F86	270	Q96F86	18	LRRK	LRRK2
Q5S007	Q9HC35	305	Q9HC35	40	LRRK	LRRK2
Q5S007	P27797	341	P27797	8	LRRK	LRRK2
Q5S007	A5YKK6	270	A5YKK6	7	LRRK	LRRK2
Q5S007	P23368	270	P23368	1	LRRK	LRRK2
Q5S007	P48739	274	P48739	3	LRRK	LRRK2
Q5S007	Q15334	188	Q15334	7	LRRK	LRRK2
Q5S007	P12268	270	P12268	13	LRRK	LRRK2
Q5S007	Q14194	287	Q14194	9	LRRK	LRRK2
Q5S007	P57678	270	P57678	6	LRRK	LRRK2
Q5S007	Q99578	349	Q99578	2	LRRK	LRRK2
Q5S007	Q5T5C0	188	Q5T5C0	13	LRRK	LRRK2
Q5S007	Q8IXI1	301	Q8IXI1	3	LRRK	LRRK2
Q5S007	P05387	277	P05387	18	LRRK	LRRK2
Q5S007	P49411	483	P49411	9	LRRK	LRRK2
Q5S007	Q07864	400	Q07864	9	LRRK	LRRK2
Q5S007	Q14964	338	Q14964	2	LRRK	LRRK2
Q5S007	Q01581	270	Q01581	7	LRRK	LRRK2
Q5S007	Q6UWE0	306	Q6UWE0	5	LRRK	LRRK2
Q5S007	Q9BU61	270	Q9BU61	1	LRRK	LRRK2
Q5S007	Q14683	287	Q14683	17	LRRK	LRRK2
Q5S007	Q9C0C9	288	Q9C0C9	25	LRRK	LRRK2
Q5S007	Q15149	549	Q15149	157	LRRK	LRRK2
Q5S007	Q8TDD1	362	Q8TDD1	18	LRRK	LRRK2
Q5S007	Q8WWY3	345	Q8WWY3	15	LRRK	LRRK2
Q5S007	P62875	270	P62875	1	LRRK	LRRK2
Q5S007	P11021	532	P11021	20	LRRK	LRRK2
Q5S007	Q8NFX7	188	Q8NFX7	1	LRRK	LRRK2
Q5S007	P48730	334	P48730	14	LRRK	LRRK2
Q5S007	O94832	507	O94832	3	LRRK	LRRK2
Q5S007	Q13045	306	Q13045	10	LRRK	LRRK2
Q5S007	P30153	282	P30153	4	LRRK	LRRK2
Q5S007	P49841	883	P49841	14	LRRK	LRRK2
Q5S007	Q15831	177	Q15831	5	LRRK	LRRK2
Q5S007	Q9Y678	270	Q9Y678	9	LRRK	LRRK2
Q5S007	P63151	501	P63151	1	LRRK	LRRK2
Q5S007	P55084	270	P55084	1	LRRK	LRRK2
Q5S007	P50579	270	P50579	7	LRRK	LRRK2
